INFO 2025-11-25 13:55:44,124 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:57:19,747 basehttp "GET /static/css/style.css HTTP/1.1" 200 76392
INFO 2025-11-30 15:57:19,912 basehttp "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-11-30 15:57:19,912 basehttp "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-11-30 15:57:41,888 log Not Found: /favicon.ico
WARNING 2025-11-30 15:57:41,889 basehttp "GET /favicon.ico HTTP/1.1" 404 17752
INFO 2025-11-30 16:01:42,049 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 16:01:42,432 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 16:01:52,767 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 16:01:53,108 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 16:02:11,621 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 16:02:12,007 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 16:02:20,298 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 16:02:20,647 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 16:02:23,837 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 16:02:24,196 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 16:02:25,343 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 16:02:25,683 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 16:02:27,856 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 16:02:28,265 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 16:03:04,373 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 16:03:04,735 autoreload Watching for file changes with StatReloader
